customerID,fecha_lote,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BancoPago
RET-0618,2026-08-24,Female,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),148.0,10212.0,Davivienda
RET-0619,2026-08-24,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,120.14,6007.0,Bancolombia S.A.
RET-0620,2026-08-24,Male,0,Yes,No,107,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),119.8,12818.6,Davivienda
RET-0621,2026-08-24,Female,0,Yes,No,62,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),89.4,5542.8,Banco de Bogota
RET-0622,2026-08-24,Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,121.13,7994.58,Scotiabank
RET-0623,2026-08-24,Female,0,Yes,No,75,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.12,8559.0,Scotiabank
RET-0624,2026-08-24,Female,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.4,6147.2,Bancolombia
RET-0625,2026-08-24,Male,1,No,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Corporate billing,97.03,4657.44,Davivienda
RET-0626,2026-08-24,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.98,6664.68,BBVA
RET-0627,2026-08-24,Female,0,Yes,Yes,79,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.12,6803.48,davivienda
RET-0628,2026-08-24,Female,0,No,Yes,76,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.87,7590.12,
RET-0629,2026-08-24,Female,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.19,3466.26,Davivienda
RET-0630,2026-08-24,Male,0,No,No,80,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),108.36,8668.8,Banco de Bogota
RET-0555,2026-08-24,Male,0,No,Yes,70,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,126.44,8535.8,Bancolombia
RET-0631,2026-08-31,Male,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),114.76,6770.84,  BBVA 
RET-0632,2026-08-31,Male,1,Yes,Yes,74,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.71,8340.54,BBVA
RET-0633,2026-08-31,Female,0,No,Yes,78,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Corporate billing,,9040.2,davivienda
RET-0634,2026-08-31,Male,0,Yes,Yes,88,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),98.78,8692.64,Bancolombia S.A.
RET-0635,2026-08-31,Male,1,No,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,PSE,93.81,6003.84,Banco de Bogota
RET-0636,2026-08-31,Female,0,No,Yes,102,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),114.76,11705.52,Banco de Bogota
RET-0637,2026-08-31,Male,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,64.2,4429.8,Davivienda
RET-0638,2026-08-31,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,PayPal,121.99,8539.3,Bancolombia S.A.
RET-0639,2026-08-31,Female,0,Yes,Yes,77,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Digital wallet,108.86,8382.22,  BBVA 
RET-0640,2026-08-31,Male,1,No,Yes,70,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),124.1,8687.0,  BBVA 
RET-0641,2026-08-31,Female,1,No,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Digital wallet,125.06,8754.2,BBVA
RET-0642,2026-08-31,Male,0,Yes,No,86,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),100.67,8657.62,Scotiabank
RET-0643,2026-08-31,Male,0,No,No,65,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,121.69,7909.85,Davivienda
RET-0644,2026-08-31,Male,0,No,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),114.84,7120.08,bancolombia
RET-0645,2026-08-31,Male,1,No,Yes,86,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,79.77,6860.22,BBVA
RET-0646,2026-08-31,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,134.23,8724.95,Bancolombia S.A.
RET-0647,2026-08-31,Female,0,No,Yes,,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),115.68,7634.88,Bancolombia
RET-0648,2026-08-31,Male,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,117.19,7617.35,Banco de Bogota
RET-0649,2026-08-31,Female,1,Yes,Yes,64,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,PayPal,126.35,8086.4,Banco de Bogota
RET-0650,2026-08-31,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,123.33,8263.11,Bancolombia
RET-0651,2026-08-31,Male,0,No,Yes,73,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,PSE,128.66,9392.18,Bancolombia S.A.
RET-0652,2026-08-31,Male,0,No,Yes,73,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Digital wallet,110.38,8057.74,Davivienda
RET-0653,2026-08-31,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.86,,Davivienda
RET-0654,2026-08-31,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,5228.52,BBVA
RET-0655,2026-08-31,Female,0,No,Yes,74,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (manual),122.94,9097.56,BBVA
RET-0656,2026-08-31,Female,0,Yes,Yes,112,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),95.32,10675.84,BANCOLOMBIA
RET-0657,2026-08-31,Female,1,No,Yes,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,128.91,9152.61,BCO BOGOTA
RET-0658,2026-08-31,Female,0,No,Yes,109,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,PayPal,119.39,13013.51,
RET-0659,2026-08-31,Male,0,No,Yes,84,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,117.08,9834.72,Bancolombia
RET-0660,2026-08-31,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),120.13,7928.58,Davivienda
RET-0661,2026-08-31,Female,1,Yes,No,100,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Corporate billing,92.15,9215.0,BCO BOGOTA
RET-0662,2026-08-31,Female,1,No,Yes,75,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),123.25,9243.75,007
RET-0663,2026-08-31,Male,1,No,Yes,73,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,PayPal,121.1,8840.3,Banco de Bogota
RET-0664,2026-08-31,Male,1,Yes,Yes,103,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.22,,BANCOLOMBIA
RET-0665,2026-08-31,Female,0,Yes,Yes,132,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.47,15506.04,Banco de Bogota
RET-0666,2026-08-31,Female,0,No,No,75,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),134.59,10094.25,Banco de Bogota
RET-0667,2026-08-31,Female,0,Yes,Yes,120,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Corporate billing,83.8,10056.0,Bancolombia
RET-0668,2026-08-31,Female,0,Yes,Yes,76,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85.35,6486.6,Bancolombia
RET-0669,2026-08-31,Male,0,No,No,65,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),107.05,6958.25,Banco de Bogota
RET-0670,2026-08-31,Female,1,Yes,No,80,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),116.92,9353.6,BBVA
RET-0671,2026-08-31,Male,0,Yes,No,113,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,111.59,12609.67,BANCOLOMBIA
RET-0672,2026-08-31,Female,0,Yes,No,87,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.67,10324.29,Bancolombia
RET-0673,2026-08-31,Female,0,Yes,Yes,-,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.81,5144.37,Davivienda
RET-0674,2026-08-31,Female,0,Yes,No,105,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),87.03,9138.15,Bancolombia
RET-0675,2026-08-31,Male,1,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),108.05,7563.5,Davivienda
RET-0676,2026-08-31,Male,0,Yes,Yes,91,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,PayPal,95.97,,Davivienda
RET-0677,2026-08-31,Male,0,Yes,Yes,117,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.03,7725.51,Scotiabank
RET-0678,2026-08-31,Male,0,Yes,No,104,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),125.79,13082.16,Bancolombia
RET-0679,2026-08-31,Male,0,Yes,No,66,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,115.43,7618.38,Scotiabank
RET-0680,2026-08-31,Female,0,No,No,73,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.91,7731.43,BBVA
RET-0681,2026-08-31,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,63.02,4474.42,BBVA
RET-0682,2026-08-31,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),127.52,8161.28,BBVA
RET-0683,2026-08-31,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,79.33,5632.43,Bancolombia
RET-0684,2026-08-31,Male,0,No,Yes,60,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120.23,7213.8,BCO BOGOTA
RET-0685,2026-08-31,Female,0,No,Yes,123,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (manual),109.82,13507.86,Bancolombia
RET-0686,2026-08-31,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,126.19,8580.92,BBVA
RET-0687,2026-08-31,Male,0,No,No,103,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),115.18,11863.54,  BBVA 
RET-0688,2026-08-31,Male,0,No,No,75,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.63,8447.25,Scotiabank
RET-0689,2026-08-31,Male,1,Yes,Yes,81,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,6864.75,Scotiabank
RET-0690,2026-08-31,Female,1,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,PSE,79.09,5219.94,BBVA
RET-0691,2026-08-31,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),128.57,8999.9,Scotiabank
RET-0692,2026-08-31,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,122.72,8344.96,BBVA
RET-0693,2026-08-31,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,119.57,8011.19,BBVA
RET-0694,2026-08-31,Female,0,Yes,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,PayPal,123.89,8796.19,davivienda
RET-0695,2026-08-31,Male,1,Yes,No,76,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),129.49,9841.24,davivienda
RET-0645,2026-08-31,Male,1,No,Yes,86,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,84.27,6860.22,BBVA
